metro_nonmetro,year,county_name,state_abbr,geoId,value
Metropolitan,2022,"Union County",IN,us-in-161,"Whole county is shortage area"
Metropolitan,2022,"Vanderburgh County",IN,us-in-163,"Whole county is shortage area"
Metropolitan,2022,"Vermillion County",IN,us-in-165,"Part of county is shortage area"
Metropolitan,2022,"Vigo County",IN,us-in-167,"Whole county is shortage area"
Metropolitan,2022,"Warren County",IN,us-in-171,"Whole county is shortage area"
Metropolitan,2022,"Warrick County",IN,us-in-173,"None of county is shortage area"
Metropolitan,2022,"Washington County",IN,us-in-175,"Whole county is shortage area"
Metropolitan,2022,"Whitley County",IN,us-in-183,"Whole county is shortage area"
Metropolitan,2022,"Butler County",KS,us-ks-015,"None of county is shortage area"
Metropolitan,2022,"Doniphan County",KS,us-ks-043,"Whole county is shortage area"
Metropolitan,2022,"Douglas County",KS,us-ks-045,"Whole county is shortage area"
Metropolitan,2022,"Geary County",KS,us-ks-061,"Whole county is shortage area"
Metropolitan,2022,"Harvey County",KS,us-ks-079,"None of county is shortage area"
Metropolitan,2022,"Jackson County",KS,us-ks-085,"Whole county is shortage area"
Metropolitan,2022,"Jefferson County",KS,us-ks-087,"Whole county is shortage area"
Metropolitan,2022,"Johnson County",KS,us-ks-091,"None of county is shortage area"
Metropolitan,2022,"Leavenworth County",KS,us-ks-103,"Part of county is shortage area"
Metropolitan,2022,"Linn County",KS,us-ks-107,"Whole county is shortage area"
Metropolitan,2022,"Miami County",KS,us-ks-121,"Whole county is shortage area"
Metropolitan,2022,"Osage County",KS,us-ks-139,"Whole county is shortage area"
Metropolitan,2022,"Pottawatomie County",KS,us-ks-149,"Whole county is shortage area"
Metropolitan,2022,"Riley County",KS,us-ks-161,"Whole county is shortage area"
Metropolitan,2022,"Sedgwick County",KS,us-ks-173,"Part of county is shortage area"
Metropolitan,2022,"Shawnee County",KS,us-ks-177,"Part of county is shortage area"
Metropolitan,2022,"Sumner County",KS,us-ks-191,"Part of county is shortage area"
Metropolitan,2022,"Wabaunsee County",KS,us-ks-197,"Whole county is shortage area"
Metropolitan,2022,"Wyandotte County",KS,us-ks-209,"Part of county is shortage area"
Metropolitan,2022,"Allen County",KY,us-ky-003,"Whole county is shortage area"
Metropolitan,2022,"Boone County",KY,us-ky-015,"None of county is shortage area"
Metropolitan,2022,"Bourbon County",KY,us-ky-017,"Whole county is shortage area"
Metropolitan,2022,"Boyd County",KY,us-ky-019,"Whole county is shortage area"
Metropolitan,2022,"Bracken County",KY,us-ky-023,"Whole county is shortage area"
Metropolitan,2022,"Bullitt County",KY,us-ky-029,"Part of county is shortage area"
Metropolitan,2022,"Butler County",KY,us-ky-031,"Whole county is shortage area"
Metropolitan,2022,"Campbell County",KY,us-ky-037,"Part of county is shortage area"
Metropolitan,2022,"Carter County",KY,us-ky-043,"Whole county is shortage area"
Metropolitan,2022,"Christian County",KY,us-ky-047,"Whole county is shortage area"
Metropolitan,2022,"Clark County",KY,us-ky-049,"Part of county is shortage area"
Metropolitan,2022,"Daviess County",KY,us-ky-059,"Whole county is shortage area"
Metropolitan,2022,"Edmonson County",KY,us-ky-061,"Whole county is shortage area"
Metropolitan,2022,"Fayette County",KY,us-ky-067,"Part of county is shortage area"
Metropolitan,2022,"Gallatin County",KY,us-ky-077,"Whole county is shortage area"
Metropolitan,2022,"Grant County",KY,us-ky-081,"Whole county is shortage area"
Metropolitan,2022,"Greenup County",KY,us-ky-089,"Whole county is shortage area"
Metropolitan,2022,"Hancock County",KY,us-ky-091,"Whole county is shortage area"
Metropolitan,2022,"Hardin County",KY,us-ky-093,"Whole county is shortage area"
Metropolitan,2022,"Henderson County",KY,us-ky-101,"Whole county is shortage area"
Metropolitan,2022,"Henry County",KY,us-ky-103,"Whole county is shortage area"
Metropolitan,2022,"Jefferson County",KY,us-ky-111,"Part of county is shortage area"
Metropolitan,2022,"Jessamine County",KY,us-ky-113,"Whole county is shortage area"
Metropolitan,2022,"Kenton County",KY,us-ky-117,"None of county is shortage area"
Metropolitan,2022,"Larue County",KY,us-ky-123,"Whole county is shortage area"
Metropolitan,2022,"McLean County",KY,us-ky-149,"Whole county is shortage area"
Metropolitan,2022,"Meade County",KY,us-ky-163,"Whole county is shortage area"
Metropolitan,2022,"Oldham County",KY,us-ky-185,"None of county is shortage area"
Metropolitan,2022,"Pendleton County",KY,us-ky-191,"Whole county is shortage area"
Metropolitan,2022,"Scott County",KY,us-ky-209,"Whole county is shortage area"
Metropolitan,2022,"Shelby County",KY,us-ky-211,"Whole county is shortage area"
Metropolitan,2022,"Spencer County",KY,us-ky-215,"Whole county is shortage area"
Metropolitan,2022,"Trigg County",KY,us-ky-221,"Whole county is shortage area"
Metropolitan,2022,"Warren County",KY,us-ky-227,"Part of county is shortage area"
Metropolitan,2022,"Woodford County",KY,us-ky-239,"None of county is shortage area"
Metropolitan,2022,"Acadia Parish",LA,us-la-001,"Whole county is shortage area"
Metropolitan,2022,"Ascension Parish",LA,us-la-005,"Part of county is shortage area"
Metropolitan,2022,"Assumption Parish",LA,us-la-007,"Whole county is shortage area"
Metropolitan,2022,"Bossier Parish",LA,us-la-015,"Whole county is shortage area"
Metropolitan,2022,"Caddo Parish",LA,us-la-017,"Whole county is shortage area"
Metropolitan,2022,"Calcasieu Parish",LA,us-la-019,"Part of county is shortage area"
Metropolitan,2022,"Cameron Parish",LA,us-la-023,"Whole county is shortage area"
Metropolitan,2022,"De Soto Parish",LA,us-la-031,"Whole county is shortage area"
Metropolitan,2022,"East Baton Rouge Parish",LA,us-la-033,"Part of county is shortage area"
Metropolitan,2022,"East Feliciana Parish",LA,us-la-037,"Whole county is shortage area"
Metropolitan,2022,"Grant Parish",LA,us-la-043,"Whole county is shortage area"
Metropolitan,2022,"Iberia Parish",LA,us-la-045,"Part of county is shortage area"
Metropolitan,2022,"Iberville Parish",LA,us-la-047,"Whole county is shortage area"
Metropolitan,2022,"Jefferson Parish",LA,us-la-051,"Part of county is shortage area"
Metropolitan,2022,"Lafayette Parish",LA,us-la-055,"Part of county is shortage area"
Metropolitan,2022,"Lafourche Parish",LA,us-la-057,"Whole county is shortage area"
Metropolitan,2022,"Livingston Parish",LA,us-la-063,"Part of county is shortage area"
Metropolitan,2022,"Morehouse Parish",LA,us-la-067,"Whole county is shortage area"
Metropolitan,2022,"Orleans Parish",LA,us-la-071,"Part of county is shortage area"
Metropolitan,2022,"Ouachita Parish",LA,us-la-073,"Part of county is shortage area"
Metropolitan,2022,"Plaquemines Parish",LA,us-la-075,"Part of county is shortage area"
Metropolitan,2022,"Pointe Coupee Parish",LA,us-la-077,"Whole county is shortage area"
Metropolitan,2022,"Rapides Parish",LA,us-la-079,"Whole county is shortage area"
Metropolitan,2022,"St. Bernard Parish",LA,us-la-087,"Whole county is shortage area"
Metropolitan,2022,"St. Charles Parish",LA,us-la-089,"Whole county is shortage area"
Metropolitan,2022,"St. Helena Parish",LA,us-la-091,"Whole county is shortage area"
Metropolitan,2022,"St. James Parish",LA,us-la-093,"Whole county is shortage area"
Metropolitan,2022,"St. John the Baptist Parish",LA,us-la-095,"Whole county is shortage area"
Metropolitan,2022,"St. Martin Parish",LA,us-la-099,"Whole county is shortage area"
Metropolitan,2022,"St. Tammany Parish",LA,us-la-103,"Part of county is shortage area"
Metropolitan,2022,"Tangipahoa Parish",LA,us-la-105,"Part of county is shortage area"
Metropolitan,2022,"Terrebonne Parish",LA,us-la-109,"Part of county is shortage area"
Metropolitan,2022,"Union Parish",LA,us-la-111,"Whole county is shortage area"
Metropolitan,2022,"Vermilion Parish",LA,us-la-113,"Whole county is shortage area"
Metropolitan,2022,"West Baton Rouge Parish",LA,us-la-121,"Whole county is shortage area"
Metropolitan,2022,"West Feliciana Parish",LA,us-la-125,"Whole county is shortage area"
Metropolitan,2022,"Barnstable County",MA,us-ma-001,"Part of county is shortage area"
Metropolitan,2022,"Berkshire County",MA,us-ma-003,"Part of county is shortage area"
Metropolitan,2022,"Bristol County",MA,us-ma-005,"Part of county is shortage area"
Metropolitan,2022,"Essex County",MA,us-ma-009,"Part of county is shortage area"
Metropolitan,2022,"Franklin County",MA,us-ma-011,"Part of county is shortage area"
Metropolitan,2022,"Hampden County",MA,us-ma-013,"Part of county is shortage area"
Metropolitan,2022,"Hampshire County",MA,us-ma-015,"Part of county is shortage area"
Metropolitan,2022,"Middlesex County",MA,us-ma-017,"Part of county is shortage area"
Metropolitan,2022,"Norfolk County",MA,us-ma-021,"Part of county is shortage area"
Metropolitan,2022,"Plymouth County",MA,us-ma-023,"Part of county is shortage area"
Metropolitan,2022,"Suffolk County",MA,us-ma-025,"Part of county is shortage area"
Metropolitan,2022,"Worcester County",MA,us-ma-027,"Part of county is shortage area"
Metropolitan,2022,"Allegany County",MD,us-md-001,"Part of county is shortage area"
Metropolitan,2022,"Anne Arundel County",MD,us-md-003,"Part of county is shortage area"
Metropolitan,2022,"Baltimore City",MD,us-md-510,"Part of county is shortage area"
Metropolitan,2022,"Baltimore County",MD,us-md-005,"Part of county is shortage area"
Metropolitan,2022,"Calvert County",MD,us-md-009,"Whole county is shortage area"
Metropolitan,2022,"Carroll County",MD,us-md-013,"Whole county is shortage area"
Metropolitan,2022,"Cecil County",MD,us-md-015,"Part of county is shortage area"
Metropolitan,2022,"Charles County",MD,us-md-017,"Part of county is shortage area"
Metropolitan,2022,"Frederick County",MD,us-md-021,"Part of county is shortage area"
Metropolitan,2022,"Harford County",MD,us-md-025,"Part of county is shortage area"
Metropolitan,2022,"Howard County",MD,us-md-027,"None of county is shortage area"
Metropolitan,2022,"Montgomery County",MD,us-md-031,"Part of county is shortage area"
Metropolitan,2022,"Prince George's County",MD,us-md-033,"Part of county is shortage area"
Metropolitan,2022,"Queen Anne's County",MD,us-md-035,"Part of county is shortage area"
Metropolitan,2022,"Somerset County",MD,us-md-039,"Whole county is shortage area"
Metropolitan,2022,"St. Mary's County",MD,us-md-037,"Part of county is shortage area"
Metropolitan,2022,"Washington County",MD,us-md-043,"Part of county is shortage area"
Metropolitan,2022,"Wicomico County",MD,us-md-045,"Part of county is shortage area"
Metropolitan,2022,"Worcester County",MD,us-md-047,"Part of county is shortage area"
Metropolitan,2022,"Androscoggin County",ME,us-me-001,"Part of county is shortage area"
Metropolitan,2022,"Cumberland County",ME,us-me-005,"Part of county is shortage area"
Metropolitan,2022,"Penobscot County",ME,us-me-019,"Part of county is shortage area"
Metropolitan,2022,"Sagadahoc County",ME,us-me-023,"Part of county is shortage area"
Metropolitan,2022,"York County",ME,us-me-031,"Part of county is shortage area"
Metropolitan,2022,"Bay County",MI,us-mi-017,"Whole county is shortage area"
Metropolitan,2022,"Berrien County",MI,us-mi-021,"Whole county is shortage area"
Metropolitan,2022,"Calhoun County",MI,us-mi-025,"Part of county is shortage area"
Metropolitan,2022,"Cass County",MI,us-mi-027,"Whole county is shortage area"
Metropolitan,2022,"Clinton County",MI,us-mi-037,"Part of county is shortage area"
Metropolitan,2022,"Eaton County",MI,us-mi-045,"Part of county is shortage area"
Metropolitan,2022,"Genesee County",MI,us-mi-049,"Part of county is shortage area"
Metropolitan,2022,"Ingham County",MI,us-mi-065,"Part of county is shortage area"
Metropolitan,2022,"Ionia County",MI,us-mi-067,"Whole county is shortage area"
Metropolitan,2022,"Jackson County",MI,us-mi-075,"Whole county is shortage area"
Metropolitan,2022,"Kalamazoo County",MI,us-mi-077,"Part of county is shortage area"
Metropolitan,2022,"Kent County",MI,us-mi-081,"Part of county is shortage area"
Metropolitan,2022,"Lapeer County",MI,us-mi-087,"Part of county is shortage area"
Metropolitan,2022,"Livingston County",MI,us-mi-093,"None of county is shortage area"
Metropolitan,2022,"Macomb County",MI,us-mi-099,"Part of county is shortage area"
Metropolitan,2022,"Midland County",MI,us-mi-111,"Part of county is shortage area"
Metropolitan,2022,"Monroe County",MI,us-mi-115,"Part of county is shortage area"
Metropolitan,2022,"Montcalm County",MI,us-mi-117,"Whole county is shortage area"
Metropolitan,2022,"Muskegon County",MI,us-mi-121,"Part of county is shortage area"
Metropolitan,2022,"Oakland County",MI,us-mi-125,"Part of county is shortage area"
Metropolitan,2022,"Ottawa County",MI,us-mi-139,"Part of county is shortage area"
Metropolitan,2022,"Saginaw County",MI,us-mi-145,"Part of county is shortage area"
Metropolitan,2022,"Shiawassee County",MI,us-mi-155,"Whole county is shortage area"
Metropolitan,2022,"St. Clair County",MI,us-mi-147,"Whole county is shortage area"
Metropolitan,2022,"Washtenaw County",MI,us-mi-161,"Part of county is shortage area"
Metropolitan,2022,"Wayne County",MI,us-mi-163,"Part of county is shortage area"
Metropolitan,2022,"Anoka County",MN,us-mn-003,"Part of county is shortage area"
Metropolitan,2022,"Benton County",MN,us-mn-009,"Whole county is shortage area"
Metropolitan,2022,"Blue Earth County",MN,us-mn-013,"Part of county is shortage area"
Metropolitan,2022,"Carlton County",MN,us-mn-017,"Part of county is shortage area"
Metropolitan,2022,"Carver County",MN,us-mn-019,"None of county is shortage area"
Metropolitan,2022,"Chisago County",MN,us-mn-025,"None of county is shortage area"
Metropolitan,2022,"Clay County",MN,us-mn-027,"Part of county is shortage area"
Metropolitan,2022,"Dakota County",MN,us-mn-037,"None of county is shortage area"
Metropolitan,2022,"Dodge County",MN,us-mn-039,"None of county is shortage area"
Metropolitan,2022,"Fillmore County",MN,us-mn-045,"Whole county is shortage area"
Metropolitan,2022,"Hennepin County",MN,us-mn-053,"Part of county is shortage area"
Metropolitan,2022,"Houston County",MN,us-mn-055,"Part of county is shortage area"
Metropolitan,2022,"Isanti County",MN,us-mn-059,"None of county is shortage area"
Metropolitan,2022,"Lake County",MN,us-mn-075,"Part of county is shortage area"
Metropolitan,2022,"Le Sueur County",MN,us-mn-079,"Whole county is shortage area"
Metropolitan,2022,"Mille Lacs County",MN,us-mn-095,"Part of county is shortage area"
Metropolitan,2022,"Nicollet County",MN,us-mn-103,"None of county is shortage area"
Metropolitan,2022,"Olmsted County",MN,us-mn-109,"None of county is shortage area"
Metropolitan,2022,"Polk County",MN,us-mn-119,"Whole county is shortage area"
Metropolitan,2022,"Ramsey County",MN,us-mn-123,"Part of county is shortage area"
Metropolitan,2022,"Scott County",MN,us-mn-139,"None of county is shortage area"
Metropolitan,2022,"Sherburne County",MN,us-mn-141,"Part of county is shortage area"
Metropolitan,2022,"St. Louis County",MN,us-mn-137,"Part of county is shortage area"
Metropolitan,2022,"Stearns County",MN,us-mn-145,"Part of county is shortage area"
Metropolitan,2022,"Wabasha County",MN,us-mn-157,"Whole county is shortage area"
Metropolitan,2022,"Washington County",MN,us-mn-163,"None of county is shortage area"
Metropolitan,2022,"Wright County",MN,us-mn-171,"None of county is shortage area"
Metropolitan,2022,"Andrew County",MO,us-mo-003,"Whole county is shortage area"
Metropolitan,2022,"Bates County",MO,us-mo-013,"Whole county is shortage area"
Metropolitan,2022,"Bollinger County",MO,us-mo-017,"Whole county is shortage area"
Metropolitan,2022,"Boone County",MO,us-mo-019,"Whole county is shortage area"
Metropolitan,2022,"Buchanan County",MO,us-mo-021,"Whole county is shortage area"
